,Title,Lyrics
41,Don't Tread On Me ,"Don't tread on me
So don't tread on me

Liberty or death, what we so proudly hail
Once you provoke her, rattling of her tail
Never begins it, never, but once engaged
Never surrenders, showing the fangs of rage

So don't tread on me

So be it 
Threaten no more
To secure peace is to prepare for war
So be it 
Settle the score
Touch me again for the words that you'll hear evermore

Don't tread on me

Love it or leave it, she with the deadly bite
Quick is the blue tongue, forked as lighting strike
Shining with brightness, always on surveillance
The eyes, they never close, emblem of vigilance

Ooh, no, no, no
So don't tread on me

So be it 
Threaten no more
To secure peace is to prepare for war
So be it 
Settle the score
Touch me again for the words that you'll hear evermore

Don't tread on me

So be it
Threaten no more
To secure peace is to prepare for war

Liberty or death, what we so proudly hail
Once you provoke her, rattling on her tail

So be it 
Threaten no more
To secure peace is to prepare for war
So be it
Settle the score
Touch me again for the words that you'll hear evermore

Don't tread on me"
42,Dream No More ,"He sleeps under black seas waiting
Lies dreaming in death
He sleeps under cosmos shaking
Stars granting his breath

He wakes as the world dies screaming
All horrors arrive
He wakes giving Earth it's bleeding
Pure madness alive

And he haunts you
And he blinds your soul
And he loathes you
And reclaims it all

You turn to stone
Can't look away
You turn to stone
Madness, they say
Cthulhu awaken

He sways in abyss returning
Inhaling black skies
He shakes with a torture burning
All lost in his eyes 

And he haunts you
And he blinds your soul
And he loathes you
And reclaims it all

You turn to stone
Can't look away
You turn to stone
Madness, they say
Cthulhu awaken

You turn to stone
Can't look away
You turn to stone
Madness, they say

Sanity taken
Seething damnation
Cthulhu awaken
(Wake) Winged Salvation
Death by creation
Cthulhu awaken
(Wake) Dreaming no more
Cthulhu awaken
(Wake) Dreaming no more
(Wake) Dreaming no more"
43,Dyers Eve ,"Dear Mother
Dear Father
What is this hell you have put me through?
Believer
Deceiver
Day in, day out, live my life through you
Pushed onto me what's wrong or right
Hidden from this thing that they call ""life""

Dear Mother
Dear Father
Every thought I'd think you'd disapprove
Curator
Dictator
Always censoring my every move
Children are seen but are not heard
Tear out everything inspired

Innocence
Torn from me without your shelter
Barred reality
I'm living blindly

Dear Mother
Dear Father
Time has frozen still what's left to be
Hear nothing
Say nothing
Cannot face the fact I think for me
No guarantee, it's life as-is
But damn you for not giving me my chance

Dear Mother
Dear Father
You've clipped my wings before
I learned to fly
Unspoiled
Unspoken
I've outgrown that fucking lullaby
Same thing I've always heard from you,
""Do as I say, not as I do""

Innocence
Torn from me without your shelter
Barred reality
I'm living blindly

I'm in hell without you
Cannot cope without you two
Shocked at the world that I see
Innocent victim, please rescue me

Dear Mother
Dear Father
Hidden in your world you've made for me
I'm seething
I'm bleeding
Ripping wounds in me that never heal
Undying spite I feel for you
Living out this hell you always knew"
44,Enter Sandman ,"Say your prayers little one
Don't forget, my son
To include everyone

Tuck you in, warm within
Keep you free from sin
Till the sandman he comes

Sleep with one eye open
Gripping your pillow tight

Exit light
Enter night
Take my hand
Off to never never land

Something's wrong, shut the light
Heavy thoughts tonight
And they aren't of snow white

Dreams of war, dreams of liars
Dreams of dragon's fire
And of things that will bite

Sleep with one eye open
Gripping your pillow tight

Exit light
Enter night
Take my hand
Off to never never land

Now I lay me down to sleep
(Now I lay me down to sleep)
Pray the Lord my soul to keep
(Pray the Lord my soul to keep)
If I die before I wake
(If I die before I wake)
Pray the Lord my soul to take
(Pray the Lord my soul to take)

Hush little baby, don't say a word
And never mind that noise you heard
It's just the beast under your bed
In your closet, in your head

Exit light
Enter night
Grain of sand

Exit light
Enter night
Take my hand
We're off to never never land

(BUM! Yeah, yeah)

(Off to never never land
Take my hand
Off to never never land
Take my hand
Off to never never land
Off to never never land
Off to never never land
Off to never never land)"
45,Escape ,"Feel no pain, but my life ain't easy 
I know I'm my best friend 
No one cares, but I'm so much stronger 
I'll fight until the end 
To escape from the true false world 
Undamaged destiny 
Can't get caught in the endless circle 
Ring of stupidity 

Out for my own, out to be free 
One with my mind, they just can't see 
No need to hear things that they say 
Life is for my own to live my own way 

Rape my mind and destroy my feelings 
Don't tell my what to do 
I don't care now, 'cause I'm on my side 
And I can see through you 
Feed my brain with your so called standards 
Who says that I ain't right 
Break away from your common fashion 
See through your blurry sight 

Out for my own, out to be free 
One with my mind, they just can't see
No need to hear things that they say 
Life is for my own to live my own way 

See them try to bring the hammer down 
No damn chains can hold me to the ground 

Life is for my own to live my own way..."
46,Eye of the Beholder ,"Do you see what I see?
Truth is an offence
Your silence for your confidence

Do you hear what I hear?
Doors are slamming shut
Limit your imagination, keep you where they must

Do you feel what I feel?
Bittering distress
Who decides what you express?

Do you take what I take?
Endurance is the word
Moving back instead of forward seems to me absurd

Doesn't matter what you see
Or into it what you read
You can do it your own way
If it's done just how I say

Independence limited
Freedom of choice
Choice is made for you, my friend
Freedom of speech
Speech is words that they will bend
Freedom with their exception

Do you fear what I fear?
Living properly
Truths to you are lies to me

Do you choose what I choose?
More alternatives
Energy derives from both the plus and negative

Do you need what I need?
Boundaries overthrown
Look inside, to each his own

Do you trust what I trust?
Me, myself, and I
Penetrate the smoke screen, I see through the selfish lie

Doesn't matter what you see
Or into it what you read
You can do it your own way
If it's done just how I say

Independence limited
Freedom of choice
Choice is made for you, my friend
Freedom of speech
Speech is words that they will bend
Freedom with their exception

Do you know what I know?
Your money and your wealth
Your silence just to hear yourself

Do you want what I want?
Desire not a thing
I hunger after independence, lengthen freedom's ring

Doesn't matter what you see
Or into it what you read
You can do it your own way
If it's done just how I say

Independence limited
Freedom of choice
Choice is made for you, my friend
Freedom of speech
Speech is words that they will bend
Freedom no longer frees you

Doesn't matter what you see
Or into it what you read
You can do it your own way
If it's done just how I say"
47,Fade To Black ,"Life, it seems, will fade away
Drifting further every day
Getting lost within myself
Nothing matters, no one else

I have lost the will to live
Simply nothing more to give
There is nothing more for me
Need the end to set me free

Things not what they used to be
Missing one inside of me
Deathly lost, this can't be real
Cannot stand this hell I feel

Emptiness is filling me
To the point of agony
Growing darkness taking dawn
I was me, but now he's gone

No one but me can save myself, but it's too late
Now I can't think, think why I should even try

Yesterday seems as though it never existed
Death greets me warm
Now I will just say goodbye"
48,Fight Fire With Fire ,"Do unto others as they've done to you 
But what the hell is this world coming to?
Blow the universe into nothingness 
Nuclear warfare shall lay us to rest 

Fight fire with fire 
Ending is near 
Fight fire with fire 
Bursting with fear 

We all shall die 

Time is like a fuse, short and burning fast 
Armageddon's here, like said in the past 

Fight fire with fire 
Ending is near 
Fight fire with fire 
Bursting with fear 

Soon to fill our lungs, the hot winds of death 
The gods are laughing, so take your last breath

Fight fire with fire 
Ending is near 
Fight fire with fire 
Bursting with fear 

Fight fire with fire [x8]

Fight!"
49,Fixxer ,"Yeah, dolls of voodoo all stuck with pins
One for each of us and our sins
So you lay us in a line
Push your pins they make us humble
Only you can tell in time
If we'll fall or merely stumble
But tell me, can you heal what father's done
Or fix this hole in a mother's son?
Can you heal the broken worlds within?
Can you strip away so we may start again?
Tell me, can you heal what father's done
Or cut this rope and let us run?
Just when all seems fine and I'm pain free
You jab another pin, jab another pin in me
Mirror, mirror upon the wall
Break this spell or become the doll
See you sharpening the pins
So the holes will remind us
We're just the toys in the hands of another
And in time the needles turn from shine to rust
But tell me, can you heal what father's done
Or fix this hole in a mother's son?
Can you heal the broken worlds within?
Can you strip away so we may start again?
Tell me, can you heal what father's done
Or cut this rope and let us run?
Just when all seems fine and I'm pain free
You jab another pin, jab another pin in me
Yeah, jab it
Here come the pins
Blood for face, sweat for dirt
Three X's for the stone
To break this curse a ritual due
I believe I'm not alone
Shell of shotgun, pint of gin
Numb us up to shield the pins
Renew our faith which way we can
To fall in love with life again
To fall in love with life again
To fall in love with life again
To fall in love, to fall in love
To fall in love with life again
So tell me, can you heal what father's done
Or fix this hole in mother's son?
Can you heal the broken worlds within?
Can you strip away so we may start again?
Yeah, tell me, can you heal what father's done
Or cut this rope and let us run?
Just when all seems fine and I'm pain free
Jab another pin, jab another pin in me, yeah
No more pins in me, yeah
No more, no more pins in me
No more, no more pins in me
No more, no more, no more no, no, no"
50,Fixxxer ,"Dolls of voodoo all stuck with pins 
One for each of us and our sins 
So you lay us in a line 
Push your pins, they make us humble 
Only you can tell in time 
If we fall or merely stumble 

But tell me 
Can you heal what father's done? 
Or fix this hole in a mother's son? 
Can you heal the broken worlds within? 
Can you strip away so we may start again? 

Tell me 
Can you heal what father's done? 
Or cut this rope and let us run? 
Just when all seems fine 
And I'm pain free 
You jab another pin 
Jab another pin in me 

Mirror, mirror upon the wall 
Break the spell or become the doll 
See you sharpening the pins 
So the holes will remind us 
We're just the toys in the hands of another 
And in time, the needles turn from shine to rust 

But tell me 
Can you heal what father's done? 
Or fix this hole in a mother's son? 
Can you heal the broken worlds within?
Can you strip away so we may start again? 

Tell me 
Can you heal what father's done? 
Or cut this rope and let us run? 
Just when all seems fine 
And I'm pain free 
You jab another pin 
Jab another pin in me 
Jab it 

Here come the pins 

Blood for face 
Sweat for dirt 
Three X's for the stone 
To break this curse 
A ritual's due 
I believe I'm not alone 
Shell of shotgun 
Pint of gin 
Numb us up to shield the pins 
Renew our faith 
Which way we can 
To fall in love with life again 
To fall in love with life again 
To fall in love with life again 
To fall in love 
To fall in love 
To fall in love with life again 

So tell me 
Can you heal what father's done? 
Or fix this hole in mother's son? 
Can you heal the broken worlds within? 
Can you strip away so we may start again? 

Tell me 
Can you heal what father's done?
Or cut this rope and let us run? 
Just when all seems fine 
And I'm pain free 
You jab another pin 
Jab another pin in me 

No more pins in me
No more, no more pins in me 
No more, no more pins in me 
No more, no more, no more 
No, no, no"
51,Flamingo ,"Luck. Runs. Out.

Crawling from the wreckage one more time
This map is tattered, can't free the signs
Though the body's rusted,
Hard to turn
On the path of destruction, feel it burn

Feel safe, in the danger
Feel good, in the bad

Got the burning, got the speed
Lose your turn, you crash and burn, you walk away

'Cause it ain't no good when there's nothing
Ain't no good when you can't go wrong
Crash and burn, then you walk away
How many times can I hear you say

Ain't no good when there's nothing
Ain't no good when you can't go wrong
Luck. Runs. Out.
You crawl back in, but your luck runs out

Luck. Runs. Out.

In love with my struggle
In love with my pain
Much needed to keep me down again
Don't allow myself to feel too good
Unworthy of me, couldn't if I could

Feel safe, in the danger
Feel good, in the bad

Got the burning, got the speed
Lose your turn, you crash and burn, you walk away

'Cause it ain't no good when there's nothing
Ain't no good when you can't go wrong
Crash and burn, then you walk away
How many times can I hear you say

Ain't no good when there's nothing
Ain't no good when you can't go wrong
Luck. Runs. Out.
You crawl back in, but your luck runs out

So you crawl back in
Deep in your obsession
Since you've crashed and burned
This is your confession

Ain't no good when there's nothing
Ain't no good when you can't go wrong
Crash and burn then you walk away
How many times can I hear you say

Ain't no good when there's nothing
Ain't no good when you can't go wrong
Luck. Runs. Out.
You crawl back in, but your luck runs out"
52,For Whom The Bell Tolls ,"Make his fight on the hill in the early day
Constant chill deep inside
Shouting gun, on they run through the endless grey
On the fight, for they are right, yes, but who's to say?
For a hill men would kill, why? They do not know
Stiffened wounds test their pride
Men of five, still alive through the raging glow
Gone insane from the pain that they surely know

For whom the bell tolls
Time marches on
For whom the bell tolls

Take a look to the sky just before you die
It's the last time you will
Blackened roar, massive roar fills the crumbling sky
Shattered goal fills his soul with a ruthless cry
Stranger now are his eyes to this mystery
He hears the silence so loud
Crack of dawn, all is gone except the will to be
Now they see what will be, blinded eyes to see

For whom the bell tolls
Time marches on
For whom the bell tolls"
53,Frantic ,"If I could have my wasted days back
Would I use them to get back on track?
Stop to warm at karma's burning
Or look ahead but keep on turning?

Do I have the strength
To know how I’ll go?
Can I find it inside
To deal with what I shouldn’t know?

Could I have my wasted days back
Would I use them to get back on track? 

You live it or lie it! You live it or lie it!
(You live it or lie it! You live it or lie it!)

My lifestyle determines my deathstyle 
My lifestyle determines my deathstyle

Keep searching, keep on searching
This search goes on, this search goes on
Keep searching, keep on searching
This search goes on, this search goes on

Frantic tick tick tick tock
Frantic tick tick tick tick tick tock
Frantic tick tick tick tick tick tock
Frantic tick tick tick tick tick tock

I’ve worn out always being afraid
An endless stream of fear that I’ve made
Treading water full of worry
This frantic tick tick talk of hurry

Do I have the strength
To know how I’ll go?
Can I find it inside
To deal with what I shouldn’t know? 

Worn out always being afraid
An endless stream of fear that I’ve made 

You live it or lie it! You live it or lie it!
(You live it or lie it! You live it or lie it!)

My lifestyle determines my deathstyle
My lifestyle determines my deathstyle

Keep searching, keep on searching
This search goes on, this search goes on
Keep searching, yeah, I keep on searching
This search goes on, on and on

Frantic tick tick tick tick tick tock
Frantic tick tick tick tick tick tock
Frantic tick tick tick tick tick tock
Frantic tick tick tick tick tick tock

Do I have the strength
To know how I’ll go?
Can I find it inside
To deal with what I shouldn’t know?
Do I have the strength
To know how I’ll go?
Can I find it inside
To deal with what I shouldn’t know?

Oh!
My lifestyle (Birth is pain)
Determines my deathstyle 
A rising tide (Life is pain)
That pushes to the other side
My lifestyle (Death is pain)
Determines my deathstyle 
A rising tide (It's all the same)
That pushes to the other side

Keep searching, keep on searching
This search goes on, on and on
I keep searching, keep on searching
This search goes on, on and on

Frantic tick tick tick tick tick tock
Frantic tick tick tick tick tick tock
Frantic tick tick tick tick tick tock
Frantic tick tick tick tick tick tock"
54,Free Speech For The Dumb ,"Free speech, free speech for the dumb
 Free speech, free speech for the dumb
 Free speech, free speech for the dumb
 Free fuckin' speech

 Free speech, free speech for the dumb
 Free speech, free speech for the dumb
 Free speech, free speech for the dumb
 Free fuckin' speech"
55,Fuel ,"Gimme fuel, gimme fire
Gimme that which I desire

Yeah
Turn on, I see red
Adrenaline crash and crack my head
Nitro junkie, paint me dead
And I see red

A hundred plus through black and white
Warhorse, warhead
Fuck 'em, man 
White knuckle tight
Through black and white

On I burn
Fuel is pumping engines
Burning hard, loose and clean
And on I burn
Churning my direction
Quench my thirst with gasoline

So gimme fuel, gimme fire
Gimme that which I desire
Yeah

Turn on beyond the bone
Swallow future
Spit out home
Burn your face upon the chrome

Yeah
Take the corner, join the crash
Headlights (head on)
Headlines
Another junkie lives too fast
Yeah, lives way too fast (fast), fast (fast), fast (fast)

On I burn
Fuel is pumping engines
Burning hard, loose and clean
And on I burn
Churning my direction
Quench my thirst with gasoline

So gimme fuel, gimme fire
Gimme that which I desire
Ooh, yeah

White knuckle tight

Gimme fuel
Gimme fire
My desire

On I burn
Fuel is pumping engines
Burning hard, loose and clean
And on and on
Churning my direction
Quench my thirst with gasoline

Gimme fuel, gimme fire
Gimme that which I desire

On I burn"
56,Fuel for Fire (Work in Progress with Different) ,"Gimme fuel, gimme fire
Gimme that which I desire

Turn on the dynamo
Into the wild I go
No other place I know
I know

Turn on, I see red
Warhorse, warhead
Throttle up for speed ahead
Yeah, ahead

On I burn
Fuel is pumping engines
Burning hard, loose and clean
And on I burn
Churning my direction
Quench my thirst with gasoline

So gimme fuel, gimme fire
Gimme that which I desire

Can't fight the need for speed
I'm loose, I'm clean
I'm burning lean and mean
And mean

Ignite the open trail
Excite, exhale
Coming on, hot from hell
Yeah, hot from hell

On I burn
Fuel is pumping engines
Burning hard, loose and clean
And on I burn
Churning my direction
Quench my thirst with gasoline

So gimme fuel, gimme fire
Gimme that which I desire

On I burn

Gimme fuel
Gimme fire
My desire

On I burn
Fuel is pumping engines
Burning hard, loose and clean
And on, and on
Churning my direction
Quench my thirst with gasoline

Gimme fuel, gimme fire
Gimme that which I desire"
57,German Soup ,"Strole through graveyard rows
Row after row
Stone without soul
Or sorrow.

Empty, are they?
DEATH, Won't you let, me, stay.
Empty, are they?
DEATH, Won't you call, my, name.

Angelhead, i'm already dead
It's just the funeral i've been waiting for
Angelface, Mother full of grace
Touch me so we'll be together, forever
and ever, and evermore.

Crow the lonely crow
I think he knows
I'm lonely too
So lonely

Empty, are they?
DEATH, Won't you let, me, stay.
Empty, are they?
DEATH, Won't you call, my, name.

Angelhead, i'm already dead
It's just the funeral i've been waiting for
Angelface, Mother full of grace
Touch me so we'll be together, forever
and ever, and evermore.

Is that rain or are they tears
That stain this concrete face for years
The crying, weaping, shedding all
It's fall to winter
Back to fall.

An heir of freshly broken ground
A concrete angel it'll down
Upon the new stone with my name
It's peace at least
Oh, peace at last.

[solo]

Empty, are they?
DEATH, Won't you let, me, stay.
Empty, are they?
DEATH, Won't you call, my, name.

Angelhead, i'm already dead
It's just the funeral i've been waiting for
Angelface, Mother full of grace
Touch me so we'll be together, forever
and ever, and evermore."
58,Green Hell ,"Here in this place lies the key to your death
Touch it, see it
Here in this place is the means to your end
Touch it, feel it
Green hell

You did your best as someone could
I bet you never knew you would
Did you run away from it?
I bet you thought you were really good

We're gonna burn in hell
Green Hell Green Hell
Like every hell but kind of green
Green Hell Green Hell
Try let me get back up there
Green Hell Green Hell
Feel it burning in your cereal
Green Hell Green Hell
Throw our fuckin' friends inside
Green Hell Green Hell
Gotta fuckin' pay and you must stay
Green Hell Green Hell
Cannot forget about the best
Green Hell Green Hell
Hell is reigning in your blood
Green Hell Green Hell
Gotta burn it all
Green hell

You did your best as someone could
I bet you never knew you would
And did you run away from me
I bet you think they were really good

Here in this place lies the key to your death
Touch it, see it
Here in this place sister won't let it in
Touch it, feel it
Green hell

You did your best as someone could
I bet you'd never knew you would
Did you run away from it?
I bet you thought you were really good
You've come to this as someone told
I bet you'd never knew you would
Gonna bring
Green hell"
59,Halo on Fire ,"Obey, obey
Come won't you stay
Sincere, sincere
All ends in tears
Endure, endure
Thoughts most impure
Concede, concede
But both shall we bleed

Oh, halo on fire
The midnight knows it well
Fast, is desire
Creates another hell
I fear to turn on the light
For the darkness won't go away
Fast, is desire
Turn out the light
Halo on fire

Allure, allure
Sweetness obscure
Abide, abide
Secrets inside
Deprive, deprive
To feel so alive
Obey, obey
Just don't turn away

Oh, halo on fire
The midnight knows it well
Fast, is desire
Creates another hell
I fear to turn on the light
For the darkness won't go away
Fast, is desire
Turn out the light
Halo on fire

Prayers cannot get through
Return to sender
Unto which of you
Shall I surrender

Twisting in disguise
Dark resurrection
Lighting up the skies
Wicked perfection

Too dark too sleep
Can't slip away
Open or close
My eyes betray
Beyond the black
Come won't you stay

Hello darkness, say goodbye
Hello darkness, say goodbye
Hello darkness, say goodbye"
60,Hardwired ,"In the name of desperation
In the name of wretched pain
In the name of all creation
Gone insane

We’re so fucked
Shit out of luck
Hardwired to self-destruct

On the way to paranoia
On the crooked borderline
On the way to the great destroyer
Doom design

We’re so fucked
Shit out of luck
Hardwired to self-destruct

Once upon a planet burning, once upon a flame
Once upon a fear returning, all in vain
Do you feel that hope is fading; do you comprehend
Do you feel it terminating in the end?

We’re so fucked
Shit out of luck
Hardwired to self-destruct

Hardwired to self-destruct
Self-destruct
Self-destruct
Self-destruct"
61,Harvester of Sorrow ,"My life suffocates
Planting seeds of hate
I've loved, turned to hate
Trapped far beyond my fate

I give, you take
This life that I forsake
Been cheated of my youth
You turned this lie to truth

Anger, misery
You'll suffer unto me

Harvester of sorrow
Language of the mad
Harvester of sorrow

Pure black, looking clear
My work is done soon here
Try getting back to me
Get back which used to be

Drink up
Shoot in
Let the beatings begin
Distributor of pain
Your loss becomes my gain

Anger
Misery
You'll suffer unto me

Harvester of sorrow
Language of the mad
Harvester of sorrow

All have said their prayers
Invade their nightmares
To see into my eyes
You'll find where murder lies

Infanticide

Harvester of sorrow
Language of the mad
Harvester of sorrow
Language of the mad
Harvester of sorrow"
62,Hate Train ,"Hate is a train
That thunders aimless through my head
And hate is the fame
Chained to the wheel until I'm dead

Rage is a flame
Creates a touch to boil the seas
And rage is to blame
Forever sorry I shall be

And from a darkness I descend
Clenching a torch of sweet revenge

No
You took away tomorrow, still I stand
I ride into the sorrow, still I stand
You took away tomorrow, still I stand
Straight down into the sorrow, still I stand

Wrath is the name
Branding suffer onto you
And wrath takes the shame
And holds me down until it's through

And from a darkness I descend
Clenching a torch of sweet revenge

You took away tomorrow, still I stand
I ride into the sorrow, still I stand 
You took away tomorrow, still I stand
I sink into the sorrow, still I stand

And hate is a train
That hungers for the flesh's call
And hate takes the blame
A beast that never slows at all

And from a darkness I descend
Clenching a torch of sweet revenge
Burst into flame, the bitter end
And shake these gates of hell again

Yeah
Cursed to drown in sorrow

You took away tomorrow, still I stand
I ride into the sorrow, still I stand
You took away tomorrow, still I stand
You left me here with sorrow, still I stand
Still I stand"
63,Head Injury (Soundgarden cover) ,"Head injury, head injury, head injury

You got a kiss for me, it hits me hard
You got a fist for me, you love so hard
My hands on my head, your words are like arrows
My hands on my head, there's permanent damage

Head injury, head injury, head injury

You got a kiss for me, it's sweet and frail
You got a fist for me, sure to impale
My hand on my head, your words are like arrows
My hand on my head, my mind growing narrow
Head injury"
64,Hell And Back ,"There's nowhere else I can run to
She's wretched but she comforts me
After everyone goes home
She's always there for me

And when the sun goes hellbound
And the moon does resurrect the night
I will hide within her
Not much good has come out of the light

After everyone goes home
And I'm left here on my own
I will run straight to hell and back
Straight to hell and back

When they turn out all their lights
And I'm left to brood at night
Always return to hell and back
Straight to hell and back
Straight down, yeah

A lonely light in a window
Just longing for some company
Tragic, heartless and hateful
But there's nothing as willing as she

And when the night has fallen
It falls hard and then it all begins
When she starts her calling
I feel my darkness growing from within

After everyone goes home
And I'm left here on my own
I will run straight to hell and back
Straight to hell and back

When they turn out all their lights
And I'm left to brood at night
Always return to hell and back
Straight to hell and back
Straight to hell and back
I will run straight to hell and back

I become two
We become one
Unbridled
Unequaled
Unholy
Undone

The path is cut deep
The path is worn well
I'll follow my footsteps to the warmth of hell
The warmth of hell

After everyone goes home
And I'm left here on my own
I will run straight to hell and back
Straight to hell and back
Straight to hell and back

When they turn out all their lights
And I'm left to brood at night
Always return to hell and back

Turn to hell and back
Straight to hell and back
Straight to hell and back
I will run straight to hell and back
Straight down"
65,Helpless ,"I gotta see you moving fast
See you come my way
See the dreams, I hope they last
Never fade away

Gotta see the lights above
Make it loud tonight
Gotta set it all a-fire
Set it all a-light

See the flashing lights
Hear the thunder roar
I am gonna set you all a-light
Gotta make it man
I ain't got a choice
Gotta fill this hall tonight

Helpless
Helpless
Helpless
Helpless

I don't what I'm gonna do
Maybe not tonight
Gotta set you all a-fire
Gotta treat you right

I can see the flashing lights
Lit before your love, oh
Gotta hear the thunder roar
Coming from above

See the flashing lights
Hear the thunder roar
I'm gonna set you all alight
Gotta make it man
I ain't got no choice
Gotta fill this hall tonight

Helpless
Helpless
Helpless
Helpless

I can see the stars
I can see what's going on

Every night alone
I sing my song just for fun

Only time will tell
If I'll make it myself someday
This stage is mine
Music is my destiny

Cannot squeeze the life from me

I can see the lights
But I can see what's going on
Every night alone
I sing my song just for fun

Business in collapse
Some men don't like it so
Helpless maybe babe
But you can leave or join the show

Cannot squeeze the life from me"
66,Here Comes Revenge ,"Little grave I'm grieving, I will mend you
Sweet revenge I'm dreaming, I will end you
I've been here since dawn of time
Countless hatreds built my shrine
I was born in anger's flame
He was Able, I was Cain
I am here
I'm hell unbound
Burn your kingdom to the ground
To the ground

Here comes revenge, just for you
Revenge, you can't undo
Revenge, it's killing me
Revenge, set me free

Eye for an eye, tooth for a tooth
A life for a life, it's my burden of proof

Revenge, just for you
Revenge
You ask forgiveness, I give you sweet revenge

I return this nightmare, I will find you
Sleepless, cloaked in despair, I'm behind you
Man has made me oh so strong
Blurring lines of right and wrong
Far too late for frail amends
Now it's come to sweet revenge
Desperate hands
That lose control
Have no mercy on your soul
On your soul

Here comes revenge, just for you
Revenge, you can't undo
Revenge, it's killing me
Revenge, set me free

Eye for an eye, tooth for a tooth
A life for a life, it's my burden of proof

Revenge, just for you
Revenge
You ask forgiveness, I give you sweet revenge

Here comes revenge, just for you
Revenge, you can't undo
Revenge, it's killing me
Revenge, set me free

Eye for an eye, tooth for a tooth
A life for a life, it's my burden of proof

Revenge, just for you
Revenge
You ask forgiveness, I give you sweet revenge
Sweet revenge"
67,Hero Of The Day ,"Mama, they try and break me

The window burns to light the way back home
A light that warms no matter where they've gone
They're off to find the hero of the day
But what if they should fall by someone's wicked way?

Still the window burns
Time so slowly turns
Someone there is sighing
Keepers of the flames
Do you feel your name?
Can't you hear your babies crying?

Mama, they try and break me
Still they try and break me

Excuse me while I tend to how I feel
These things return to me that still seem real
Now, deservingly, this easy chair
But the rocking stopped by wheels of despair

Don't want your aid
But the fist I make
For years can't hold or feel
No, I'm not all me
So please excuse me while I tend to how I feel

But now the dreams and waking screams
That ever last the night
So build the wall, behind it crawl
And hide until it's light
So can you hear your babies crying now?

Still the window burns
Time so slowly turns
And someone there is sighing
Keepers of the flames
Can't you hear your names?
Can't you hear your babies crying?

But now the dreams and waking screams
That ever last the night
So build the wall, behind it crawl
And hide until it's light
So can you hear your babies crying now?

Mama, they try and break me
Mama, they try and break me
Mama, they try and break me
Mama, they try 
Mama, they try 
Mama, they try and break me
Mama, they try and break me
Mama, they try and break me
Mama, they try 
Mama, they try"
68,Hi Guy ,"Like a siren in my head and there is
No emergency
Like a blind man that is strapped into the speeding driver's seat
Like a face 
That learns to speak
When all it knew was how to bite

Like a hurt that keeps me focused
Though I think i've gone astray
Like a low grade nightmare that
I must awaken from each day
Like a dream
A beautiful dream
Not worthy of, so I deny…

You close your eyes and try to wish it all into place
You never open them, so it passed you by
You close your eyes, so you may never fall from grace
You open just in time to say goodbye

Almost like your life
Almost like your endless fight
Struggling along
Balancing in right and wrong
Why is this so hard?
Always pull the joker card
Almost like your fight
And there it went,
Almost like your life

Like a wound that keeps on bleeding to remind me not to think
Like a spring that cannot be in current till
It's time to drink
Like a puzzle
With missing pieces
And the box is thrown away

Like a release from a prison 
That you didn't know you're in
Like a fight to live the past I prayed 
To leave
From way back then
Like a general
Without a mission
Until the war will start again…

You close your eyes and try to wish it all into place
You never open them, so it passed you by
You close your eyes, so you may never fall from grace
You open just in time to say goodbye

Almost like your life
Almost like your endless fight
Struggling along
Balancing in right and wrong
Why is this so hard?
Always pull the joker card
Almost like your fight
And there it went,
Almost like your life

Like a touch from hell to feel how hot
That it can get if you get caught
Like a touch from heaven on this breeze
That brings you straight down to your knees

Like a touch from hell to feel how hot
That it can get if you get caught
Like a touch from heaven on this breeze
That brings you straight down to your knees

Almost like your life
Almost like your endless fight
Struggling along
Balancing in right and wrong
Why is this so hard?
Always pull the joker card
Almost like your fight
And there it went,
Almost like your life
That was just your life"
69,Hit The Lights ,"Woah!

No life 'til leather,
We're gonna kick some ass tonight!
We got the metal madness,
When our fans start screaming it's right!
Well, alright, yeah

When we start to rock we never want to stop again!

Hit the lights!
Hit the lights!
Hit the lights!

You know our fans are insane,
We're gonna blow this place away
With volume higher
Than anything today!
The only way, yeah

When we start to rock we never want to stop again!

Hit the lights!
Hit the lights!
Hit the lights!

With all our screaming
We're gonna rip right through your brain!
We got the lethal power,
It's causing you sweet pain!
Oh sweet pain, yeah

When we start to rock we never want to stop again!

Hit the lights!
Hit the lights!
Hit the lights!
Hit them lights!!!"
70,Holier Than Thou ,"No more!
The craps rolls out your mouth again
Haven't changed, your brain is still gelatin
Little whispers circle around your head
Why don't you worry about yourself instead?

Who are you? Where ya been? Where ya from?
Gossip is burning on the tip of your tongue
You lie so much you believe yourself
Judge not lest ye be judged yourself

Holier than thou
You are
Holier than thou
You are

You know not

Before you judge me take a look at you
Can't you find something better to do
Point the finger, slow to understand
Arrogance and ignorance go hand in hand

It's not who you are, it's who you know
Others lives are the basis of your own
Burn your bridges and build them back with wealth
Judge not lest ye be judged yourself

Holier than thou
You are
Holier than thou 
You are
You know not

Yeah, who the hell are you?

Holier than thou
You are
Holier than thou 
You are
You know not

Not!"
