,Title,Lyrics
41,Decibel ,"Take up all your time
Kick up your heels, lookin' fine
And you come riding blind
You come rollin' back a while

Wind blowin' on ya
We gonna move on and on
Sweating heat soak you all
Being out will make you crawl all night

Decibel
Decibel

Has you from deep inside
You were waving then you smiled

Give me rock and roll
They're in love
Love, in the rain
They're in there rocking standing proud

Decibel
That's the history of rock n roll
Decibel

Rain is coming on
We're gonna ride along
A hundred miles in all
Getting in night 'til dawn
Spread the joy goin' on
Yeah, hard and long
Staring down
With a shock hit the ground

Decibel
Decibel
Decibel
You come rolling back a while
Decibel"
42,Deep in the hole ,"I've been enchained 
She got shackles on me 
That woman to blame 
For the hell and misery 
Can't find my way outta here 
Shoot me down in a burnin' fear 
Goin' down for a stretch of years 
Way down below 

CHORUS: 
I'm deep in, deep in, deep in the hole 
Deep in, deep in, deep in the hole 
I'm down in, down in, down in the hole 
Well I'm deep in, deep in 
That woman got me deep in the hole 

I'm sinking down 
She got me down on the floor 
Can't touch both walls 
The further down I go 
Pulls the strings on my violin bow 
Makes me sing when she fire my load 
Ain't no slave, you do what you're told 
You sold your soul 

CHORUS 

I'm deep in, deep in, deep in the hole 
Deep in, deep in, deep in the hole 
I'm down in, down in, down in the hole 
I'm down in, down in, down in the hole 
Deep in the hole, firing your load 
Deep in the hole, sell your soul 
Deep in, deep in, deep in the hole 
Deep in, deep in 
That woman got me deep in the hole 
Deep in the hole, down in the hole, I'm deep in the hole"
43,Demon Fire ,"He loves to drive 'em crazy
With his evil lips
Great guns are blazin'
What a deathly trip

Yeah, born of no family, born of no creed
Yeah, raised by a jackal, raised a bad seed
You better look around before you hit the ground
Give me no quarrel, lives of crime

Like a devil on a deadline
Gonna send you down

Demon fire is all you desire
Demon fire, it glows sapphire

Seeking out power, girl, I'll hunt you down
Blowin' out on a flash, gonna knock you out
You better look around
Hear the evil sound
Give me no quarrel, drenched in grime

With all the bad intentions
Gonna send you down

Demon fire is all you desire
Demon fire, it glows in its fire
Demon fire, flames burn higher
Demon fire, it's an all-out hellfire

Hey!

Demon fire is all you desire
Demon fire, it glows in its fire
Demon fire, flames burn higher
Demon fire, it's an all-out hellfire

Fire, demon, fire
Fire, demon, fire
Demon fire"
44,Destiny ,"In this world there's so much confusion
And I've tasted the city life and it's not for me
Now I do dream of distant places
Where I don't know now, but it's Destiny

If it's the rich life, I don't want it
Happiness ain't always material things

I want Destiny
It's the place for me
Give me the simple life
I'm getting away from here
Let me be free, let me be me

I'm a man that's for all seasons
What the city offers me ain't naturally
I look to greet the stars
But there's no stars to see
Gonna search this world until I find my Destiny

If it's the rich life, I don't want it
Happiness ain't always material things

I want Destiny
It's the place for me
Give me the simple life
I'm getting away from here
Let me be free, let me be me

I'm a man that's for all seasons
What the city offers me ain't naturally
I look to greet the stars
But there's no stars to see
Gonna search this world until I find my Destiny

I want to be far from here
Should I up and fly away so fancy free
Nobody can change my mind
I'm screamming out these words for me
While time
Destiny, ah destiny, it's calling me
Destiny, a place for me
Ah, destiny
I want destiny
It's the place for me......

===
Tekst umieszczony na tej stronie jest własnością 
wytwórni, wykonawców, osób mających do nich prawa."
45,Dirty  Eyes ,"You hypnotize 

Honey 
Yeah Honey 
You do it 
Woooo, do it good 
Do it all right 
Every night 
When you turn off the light 
It's outta sight 
(Alright) 

You hypnotize 
Mezmorize 
with your dirty eyes 
dirty eyes 
Your dirty eyes 

Breathin 
Breathin heavy 
Heavy 
Heavy breathin 
Send shivers down my spine 
make me so glad that you're mine 
That's what turns me on 
All night long 

You hypnotize 
Mezmorize 
With your dirty eyes 
Dirty Eyes 
You got dirty eyes 
Dirty Eyes 

Dirty Eyes 
Dirty Eyes 
Dirty Eyes 
Dirty Eyes 
I love your dirty eyes 
Dirty Eyes 
Dirty Eyes 
Right through me 
Your dirty eyes 
Dirty Eyes 
Dirty Eyes 
Dirty Eyes 
Dirty Eyes 
Dirty Eyes 
Dirty Eyes"
46,Dirty Deeds Done Dirt Cheap ,"If you're havin' trouble with your high school head 
He's givin' you the blues 
You wanna graduate but not in his bed 
Here's what you gotta do
Pick up the phone, I'm always home 
Call me any time 
Just ring 36 24 36, hey 
I lead a life of crime 

Dirty deeds done dirt cheap
Dirty deeds done dirt cheap
Dirty deeds done dirt cheap
Dirty deeds and they're done dirt cheap
Dirty deeds and they're done dirt cheap

You got problems in your life of love 
You got a broken heart 
He's double dealin' with your best friend 
That's when the teardrops start, fella 
Pick up the phone, I'm here alone 
Or make a social call 
Come right in, forget about him 
We'll have ourselves a ball 

Dirty deeds done dirt cheap
Dirty deeds done dirt cheap
Dirty deeds done dirt cheap
Dirty deeds and they're done dirt cheap
Dirty deeds and they're done dirt cheap

If you got a lady and you want her gone 
But you ain't got the guts 
She keeps naggin' at you night and day 
Enough to drive you nuts
Pick up the phone, leave her alone 
It's time you made a stand for a fee
I'm happy to be your back door man 

Dirty deeds done dirt cheap
Dirty deeds done dirt cheap
Dirty deeds done dirt cheap
Dirty deeds and they're done dirt cheap, yeah
Dirty deeds and they're done dirt cheap
Dirty deeds and they're done dirt cheap
Dirty deeds and they're done dirt cheap

Concrete shoes, cyanide, TNT 
Done dirt cheap 
Neckties, contracts, high voltage 
Done dirt cheap

Dirty deeds done dirt cheap
Dirty deeds, oh oh, done dirt cheap
Dirty deeds do anything you wanna do, done dirt cheap
Dirty deeds, dirty deeds, dirty deeds done dirt cheap, yeah"
47,Dog Eat Dog ,"Well it's a dog eat dog 
eat cat too 
The french eat frog 
And I eat you 
Businessman, when you make a deal 
Do you know who You can trust? 
Do you sign your life away? 
Or You write your name in dust? 

CHORUS: 
Hey, hey, hey 
Every dog has his day 
Dog eat dog 
Dog eat dog 

Dog eat dog 
Read the news 
Someone win 
Someone lose 
Up's above and down's below 
And limbo is between 
Up you win, down you lose 
It's anybody's game 

CHORUS

SOLO (1)

And it's a eye for eye
Tooth for tooth 
It's a lie 
And that's the truth 
See a blind man on the street 
He's looking for something free 
Hear the kind man ask his friend 
""What's in it for me"" 

CHORUS & SOLO (2)

Dog eat dog... Dog eat dog
Dog eat dog... Dog eat dog
Dog eat.. DOG EAT DOG EAT DOG EAT DOG EAT DOG EAT
DOG EAT
DOG EAT DOG EAT DOG EAT DOG EAT, Dog eat
DOG! 
Well it's a Dog eat dog"
48,Dogs Of War ,"Dogs of war (Soldier of fortune)
 Dogs of war (Soldier of fortune)
 Dogs of war (Soldier of fortune)
 Dogs of war (Soldier of fortune)
 Dogs of war (Soldier of fortune)

 You be a fightin' man
 Make all the cash you can
 Don't need civilian ties
 They rather risk their lives
 Takin' all you can
 Riskin' ain't in the plan
 Feel the boots upon the ground
 Trouble brewin' all around
 Dodgin' the bullets, shootin' the missiles
 Soldiers of fortune, such a pretty name
 Face the game
 Mercenary men

 We be the dogs of war (Soldier of fortune)
 We be the dogs of war (Soldier of fortune)
 Call in the dogs of war (Soldier of fortune)
 Send in the dogs of war (Soldier of fortune)

 I'll fire-fight in the night
 Run away or die of fright
 Keep in time, keep in line
 Where there's smoke, there's fire
 Dodgin' the bullets, shootin' the missiles
 Soldiers of fortune, such a pretty name
 Face the game
 You're mercenary man

 We be the dogs of war (Soldier of fortune)
 We be the dogs of war (Soldier of fortune)
 Call in the dogs of war (Soldier of fortune)
 Bring in the dogs of war (Soldier of fortune)
 We be the dogs of war

 Dogs of war
 Call in the dogs of war
 Send in the dogs of war

 We be the dogs of war (Soldier of fortune)
 We be the dogs of war (Soldier of fortune)
 Call in the dogs of war (Soldier of fortune)
 Send in the dogs of war (Soldier of fortune)

 Marchin' through the nightness
 Those mercenary men"
49,Down on the borderline ,"She's an idle child, high society 
Never pushed a broom, not physically 
Her eyes are down on you, her nose is up 
Never spill your whiskey when she fill your cup 

I'm on the borderline 

She can spread them round and she shows them off 
With a neon sign saying don't you touch 
Between the devil and the deep blue sea 
She use me like a begger to get a hold on me 

CHORUS: 
On the borderline, she's a danger sign 
On the borderline, getting out of line 
On the borderline, but it feels so good 
On the borderline, on the borderline 
On the borderline, borderline 

(Here goes) 

You know I shoot the dice to claim my dream 
You pull them in without a thought to me 
She's come to watch you and your pocket is dry (?) 
The queen of hearts will kill you when the ace is high 

On the borderline 

She's an idle child, high society 
Never pushed a broom, not physically 
Her eyes are down on you, her nose is up 
Never spill your whiskey when she fill your cup 

CHORUS 

Gonna meet you there 
If you want me, meet me on the borderline"
50,Down payment blues ,"I know that it's evil 
I know that it's got to be 
I know I ain't doing much 
Doing nothing means a lot to me 
Living on a shoe string 
A fifty cent millionaire 
Open to charity 
Rock 'n' roller welfare 

Sitting in my Cadillac 
Listening to my radio 
Suzy baby get on in 
Tell me where she want to go 
I'm living in a nightmare 
She's looking like a wet dream 
I got myself a Cadillac 
But I can't afford the gasoline 

CHORUS: 
I've got holes in my shoes 
And I'm way overdue 
Down payment blues 

Get myself a steady job 
Some responsibility 
Can't even feed my cat 
On social security 
Hiding from the rent man 
Oh it makes me want to cry 
Sheriff knocking on my door 
Ain't it funny how the time flies 

Sitting on my sailing boat 
Sipping off my champaigne 
Suzy baby all at sea [Suzy baby you're obscene] 
Say she want to come again 
Feeling like a paper cup 
[Floating | Blowing] down a storm drain 
Got myself a sailing boat 
But I can't afford the gasoline [...afford a drop of rain] 

CHORUS 

Down payment blues 
Down payment blues 
Down payment blues 
I've got holes in my shoes 
and I'm way overdue 
I got the down payment blues"
51,Emission Control ,"Hey ya

It is my mission
To seek you out
You up for grabs honey
Well then don't make a sound

Getting it up
Get high off the ground
Giving it up
Not fooling around
Rigging it up
You can't be here and be shy
Raising it up
Six guns to the sky

Calling emission control
Emission control
Calling emission control
Emission control
It's good for the soul

Turn on emission
The engine comes alive
She takes to pairing mama
Like a lion ready to strike
Ready to strike
Hey ya

Fire it up
Take full flight and fly
Fire it up
You got to raise it on high
Rigging it up
You can't be here and be shy
Raising it up
Six guns to the sky
Giving it up
Keeping it up

Calling emission control
Emission control yeah
Calling emission control
Emission control
It's good for the soul

Giving it up
Getting it up
Raising it up
Just giving it up
Keeping it up
Giving it up"
52,Evil Walks ,"Black shadow hangin' over your shoulder 
Black mark up against your name 
Your green eyes couldn't get any colder 
There's bad poison runnin' through your veins 

CHORUS: 
Evil walks behind you 
Evil sleeps beside you 
Evil talks arouse you 
Evil walks behind you 

Black widow weavin' evil notions 
Dark secrets bein' spun in your web 
Good men goin' down in your ocean 
They can't swim 'cause they're tied to your bed 

CHORUS 

You just cry wolf 
I sometimes wonder where you park your broom 
Oh black widow 

C'mon weave your web 
Down in your ocean 
You got 'em tied to your bed 
With your dark, dark secrets 
And your green, green eyes 
You black widow 

CHORUS 

Evil walks so bad"
53,Fire your guns ,"Wild beast, I'll make you mine 
Taste your kiss, sweet lips devine 
She got moves, drips of sweat 
She got eyes of blue, body curves 
'N legs that'll break your nerves 

Fire, when she's going down 
Fire, then she make you drown 
Fire, then she blow you round 
Yeah, you want some fun 
Fire your guns 
Fire your guns 
Fire your guns 
Fire your guns 

That lady bites, hard style 
Drips of sex, eyes are wild 
She got moves, long long legs 
She got eyes of blue, body curves 
Legs that'll shake the earth 

Fire, when she's going down
Fire, then she make you drown
Fire, then she blow you round
Yeah, you want some fun
You gotta fire your guns
Fire your guns
You gotta fire your guns
Fire your guns, yeah
Yeah

Fire, when she's going down
Fire, then she make you drown
Fire, then she blow you round
Yeah, you want some fun
Gotta fire your guns
Fire your guns
Fire your guns
Fire your guns
Fire your guns
Fire your guns
Fire your guns
Fire your guns
Fire your guns
Fire your guns"
54,First blood ,"Got a screamin' feelin' 
Need a little lovin' healin' 
Want some of that stuff 
'Cos I like a hot touch 
Wanna little squeezin' 
Just a touch an' teasin' 
Maybe wrong, maybe right 
But I like it every night 

Come on baby down my way 
We gonna make it night an day 

CHORUS: 
I want first blood (a look in the eye) 
First blood, a need in disguise 
Bad dog come back for more 
First blood, first blood 

Some like it hot 
Some like it quite not so hot 
But I like a touch 
And I want it so much 

Come on baby down my way 
We're gonna make it every night an day 

REPEAT CHORUS (twice) 

I want a first blood 
Some like it hot 
First blood all right hot shot 
Bad dog come back for more 
I want first blood"
55,Flick of the switch ,"Well there's a love gone down on mine 
Suicidal voltage line 
She sends signals outta distress 
She devil, she evil 
She got you reelin' on a rockin' machine 

CHORUS: 
With a flick of the switch 
With a flick of the switch she'll blow you sky high 
With a flick of the switch 
With a flick of the switch she can satisfy 

She gonna blow you all sky high 
Flash the eye, electrify 
A power force you should feel 
She devil, she evil 
She got you screaming on a lightnin' machine 

CHORUS 
(Give you pain, blow your brain) 
Flick the switch, flick the switch 
With a flick of the switch, she'll blow you sky high 
With a flick of the switch, she can satisfy 
With a flick of the switch, razed to the ground 
With a flick of the switch 
With a flick of the switch 
With a flick of the switch, she gonna give you pain 
With a flick of the switch, she gonna blow your brain, blow your brain 

She gonna put the light out on - you"
56,Fling Thing ,"I'll take the high road
And you'll take the low road
And I'll be in Scotland afore ye
But me and my true love
Will never meet again
On the bonny, bonny banks of Loch Lomond"
57,Fly On The Wall ,"You can dance
Through the night
Rock 'n' roll music 
Itching to fight
Making love
Drunk or stoned
Looking for dollar
Get broken boned
It's a game
Too tough to tame
Ends up the same
Sweating out the rain

I was trapped
Like a fly on the wall
I was caged
Like a zoo animal
No escape
From the fate that you make
You're a snake
I've had all I can take
Watch out
There's a fly on the wall

Take a chance
Take a bite
Rock 'n' roll devil take me tonight
Like a bitch
Making heat
Beating on my chest
Licking at my feet
It's a game
Too tough to tame
Ending up the same
Sweating out the rain
So watch out
There's a fly on the wall

I was trapped
Like a fly on the wall
I was caged
Like a zoo animal
No escape
From the fate that you make
You're a snake
I've had all I can take

I was trapped
Like a fly on the wall
I was caged
Like a zoo animal
No escape
From the fate that you make
You're a snake
I've had all I can take

I was trapped
Like a fly on the wall
I was caged
Like a zoo animal
Enraged
From the fate that you make
You're a snake
I've had all I can take

There's a fly on the wall"
58,For Those About To Rock (We Salute You) ,"Ohhhh yeah yeah 
Woah
Oh oh 

We roll tonight 
To the guitar bite 
Yeah yeah 
Oh 

Stand up and be counted 
For what you are about to receive 
We are the dealers 
We'll give you everything you need 
Hail hail to the good times 
'Cause rock has got the right of way 
We ain't no legend, ain't no cause 
We're just livin' for today 

For those about to rock
We salute you 
For those about to rock
We salute you 

We rock at dawn on the front line 
Like a bolt right out of the blue 
The sky's alight with the guitar bite 
Heads will roll and rock tonight 

For those about to rock
We salute you 
For those about to rock
We salute you 
For those about to rock
We salute you, yes, we do 
For those about to rock
We salute you 

Oooh, salute
Oooh 
Oh yeah 

We're just a battery for hire with a guitar fire 
Ready and aimed at you 
Pick up your balls and load up your cannon 
For a twenty one gun salute 

For those about to rock 
Fire 
We salute you 
For those about to rock
We salute you 
Those about to rock
Fire 
We salute you 

Fire 
We salute you 
We salute you 
Come on, whooa 
For those about to rock
We salute you
For those about to rock
We salute you
For those about to rock
We salute you
For those about to rock
We salute you

Shoot, shoot
Shoot, shoot

For those of you, for those who take 
Yeah 
Ain't gonna get tired, won't take a break, we salute you

We salute you
We salute you
We salute you

Fire"
59,Get It Hot ,"Going out on the town 
Just a me and you 
Gonna have ourselves a party 
Just like we use to do 
Nobody's playing Manilow 
Nobody's playing soul 
And no one's playing hard to get 
Just a good old rock 'n' roll 

CHORUS: 
Get it hot, get it hot 
Come on baby, get it hot 
Get it hot, get it hot 
Alright 

Moving down the motorway 
Got a whole lotta booze 
Got myself a sweet little number 
Whose got nothing to lose 
Gonna bend you like a G string 
Conduct you like a choir 
So get your body in the right place 
We'll set the world on fire 

CHORUS 

Ow! 

Get it hot, get it hot 
Come on baby, get it hot 
Get it hot, oh, get it hot 
Oh little girl, get it hot 
Come on baby, get it hot 
Make me feel good, get it hot 
Oh baby, get it hot 
Whoooa yeah"
60,Gimme a Bullet ,"She had the word, had the way, the way of letting me know
She knew the game, called the play. Oh, she hit me low 
She said, ""Now you go your way, I'll go mine and that's a start"" 
Doctor, doctor, ain't no cure for the pain in my heart?

Gimme a bullet to bite on, something to chew 
Gimme a bullet to bite on and I'll make-believe,
I'll make-believe it's you

Don't need no drink, don't need no drug, don't need no sympathy 
Sooner or later, send me a bill for what she's doing to me 
Operator - long distance lips on the telephone 
Come tomorrow, come to grips with being all alone 

Gimme a bullet to bite on, something to chew 
Gimme a bullet to bite on and I'll make-believe,
I'll make-believe it's you 

Bullet to bite on 
Gimme a bullet to bite on 
Yeah, c'mon now 
Yeah, yeah, bullet to bite on 
Yeah, yeah, bullet to chew 
I need something to chew (bullet to bite on) 
I'll make believe it's you 
Gimme a bullet to bite on 
Oh, you're a bullet baby 
I want a bullet to bite on 
A bullet..."
61,Girl's Got Rhythm  ,"I've been around the world
I've seen a million girls
Ain't one of them got
What my lady she's got
She steals the spotlight
Knocks me off my feet
She's enough to start a landslide
Just a walkin' down the street
Wearing dresses so tight
And looking dynamite
Enough to blow me out
No doubt about it, can't live without it

The girl's got rhythm (girl's got rhythm)
The girl's got rhythm (girl's got rhythm)
She's got the backseat rhythm (backseat rhythm)
The girl's got rhythm

She's like a lethal brand
Too much for any man
She give me first degree
She really satisfy me
Love me till I'm legless
Aching and sore
Enough to stop a freight train
Or start the third world war
You know, I'm losin' sleep
I'm in too deep
And my body needs love
No doubt about it, can't live without it

The girl's got rhythm (girl's got rhythm)
The girl's got rhythm (girl's got rhythm)
She's got the backseat rhythm (backseat rhythm)
The girl's got rhythm

You know, she moves like sin
And when she lets me in
It's like liquid love
No doubt about it, can't live without it

The girl's got rhythm (girl's got rhythm)
The girl's got rhythm (girl's got rhythm)
She's got the backseat rhythm (backseat rhythm)
The girl's got rhythm

You know, she really got the rhythm (girl's got rhythm)
She's got the backseat rhythm (backseat rhythm)
Rock n roll rhythm (rock n roll rhythm)
The girl's got rhythm"
62,Give it up ,"ooh yeah 

well there'll be no words of fightin' 
around here 
'cause nothin don't matter 
'cause it ain't clear 
well it could be on a Monday 
or it could even be a Sunday 
so if you can't stand the distance 
you better disappear 
do I make myself clear? 

I'm ready to rock 
I'm gonna rip it 
ready to rock 
yeah I'm gonna stick it 
give it up give it out 
whip it up all about 
stick it up, shout it loud 

come on 
give it up (x4) 

oh yeah 

well there's a big storm a howlin' 
around here 
And there be no wine, no sinnin' 
and no beer 

I'm gonna aim to fire a rocket 
there ain't no damn way to stop it 
I got a sure fire bullet 
to get you out of here 
I said do I make myself clear? 

I'm ready to rock 
yeah I'm gonna whip it 
ready to rock 
yeah, I'm gonna stick it 

give it up give it out 
I said whip it up all about 
you gotta stick it up, shout it loud 
come on 
give it up (x4) 

I'm going crazy on a wild man's night 
take your pick of anything you like 
give it up 
give it up 

sittin' pretty, all ready to bite 
she give it up I get a cream delight 
give it up (x4) 

give it up give it out 
whip it up all about 
you gotta stick it up, shout it loud 
give it up all around 
giving it up 
give it up give it up 
give it up 
giving it up 
whippin' it in and whippin it out 
giving it up 
stick it up, stick it out, stick it in 
giving it up 
give it up 
all around 

give it up (x4) 
giving it up 
sticking it out 
giving it up 
giving it up 

come on 
give it up 
give it baby 

do I make myself clear?"
63,Given the dog a bone ,"She take you down easy 
Going down to her knees 
Going down to the devil 
Down down to ninety degrees 
Oh, She's blowing me crazy 
Till my ammunition is dry 

Oh, She's using her head again 
She's using her head 
Oh, She's using her head again 

CHORUS: 
I'm just givin' the dog a bone 
Givin' the dog a bone 
Givin' the dog a bone 
Givin' the dog a bone 
I'm just givin' the dog a bone 
Givin' the dog a bone 
I'm just givin' the dog a bone 
Givin' the dog a bone 

Yeow 

She's no Mona Lisa 
No, She's no Playboy star 
But she'll send you to heaven 
Then explode you to Mars 

Oh, She's using her head again 
Using her head again 
She's using her head 
Using her head again 
Oh, She's using her head again 
Using her head 

CHORUS 

Let's go 
Oooh, oh, oh, oh 

She got the power of union 
Yeah, She only hits when it's hot 
And if she likes what you're doing 
Yeah, She'll give you alot 
(Given everything she got) 

I've just given the dog a bone 
Givin' the dog a bone (x5) 
I've just given the dog a bone 
Givin' the dog a bone 
I'm just givin' the dog a bone 
Givin' the dog a bone (x3) 
I'm just a givin' the dog a bone 
Givin' the dog a bone 
I'm just givin' a dog 
Givin' a dog 
Givin' a dog 
Ooooh 
I'm just givin' a dog a bone"
64,Go Down ,"Ruby, Ruby, where you been so long?
Doin' drugs and drinkin' whiskey
Baby, since you been gone
Ain't no one I know do it good as you
Lickin' on that lickin' stick the way you do

You got the lips to make a strong man weak
And a heathen pray
Tell you ain't just the way you speak
You know it's just the way

You go down
Go down
Go down
Go down
Go down
Go down
Go down, go down, go down

Mary, Mary, you're the one for me
And the way you hum
Sting like a bumble bee
I'll be 'round to see you 'bout half past ten
Ain't felt this good
Since I don't know when

You got the touch that I need so much
In your finger tips
I got the honey that you love to taste
On those lovely lips

So go down
Go down
Go down
Go down, baby
Go down
Go down
Go down, go down, go down

Ooh, baby, rub it on
You know, it's sticky and sweet
And it's been so long
And no else got a touch like you
I let you do the things to me
I let no other woman do
Oh, feels good
Oh, feels good
Oh yeah
You do it like you should
Oh yeah

Oh yeah yeah
I love you so much
Make me so glad I'm a man
Go down
Go down
Go down
Go down
Go down
Go down
Go down, go down, go down

Go down
Go down
Go down
Go down, down, down
Go down
Go down
Go down, go down, go down

Go down
Go down
Go down, go down, go down
Go down
Go down
Go down, go down, go down

Go down
Go down
Go down, go down, go down
Go down
Go down"
65,Go zone ,"Once I need relaxation 
Need to get some r 'n' r 
(That's rest and recreation) 
Don't need no vacation 
I don't have to go that far 
(I've got better things to do with my money) 
Don't need no private eye 
Forget the FBI 
'Cause when the beaver sings 
Look out I'm closing in 

Go zone, ready to fly 
In the go zone, standing up high 
In the go zone, down on the block 
In the go zone, ready to rock 

Down, down, down, down, down, down, down in the go zone 

Got to have my candy 
Got to have my sugar sweet 
(I wanna give you a treat) 
Giving you directions 
You don't have to use your feet 
(We're on the same street baby) 
You've got to travel south 
South of my hungry mouth 
And there you'll find a friend 
Until the bitter end 

Go zone, ready to fly 
In the go zone, standing up high 
In the go zone, down on the block 
In the go zone, ready to rock 

Down, down, down, down, down, down, down in the go zone 

What are you gonna find down there? 
There ain't no red light district 

Get yourself a ticket to the - 

Go zone, ready to fly 
In the go zone, standing up high 
In the go zone, down on the block 
In the go zone, ready to rock 

In the go zone, leave me to die 
In the go zone, standing up high 
In the go zone, down on the block 
Go zone, ready to rock 
Down, down, down, down, down, down, down, down in the go zone"
66,Gone shootin' ,"Feel the pressure rise 
Hear the whistle blow 
Found a ticket of her own accord 
To I don't know 
Packed her heart in a travelling bag [Fought so hard in a travelin' band] 
And never said bye bye 
Somethings missing in the neighbourhood 
All the cryin' eyes 
I stirred my coffee with the same spoon [a stupor caught me with the sin spoon] 
Do a favourite tune [to her favourite jewel] 

Gone shootin' 
My baby's gone shootin' 

Wrap yourself around 
Like a second skin 
Packed her favourite bag [packed|picked her favourite nag] 
But she could never win 
I took [your number | an offer] in another town 
She took another pill 
She was runnin' in overdrive 
Up until my overkill [a victim of overkill] 
She never made it past the bedroom door 
What was she aiming for? [why I'd thought she'd even pour] 

Gone shootin' 
She's gone, gone gone gone 

Gone shootin' 
My baby's gone shootin' 
Lil' child 
Gone Shootin' 
I thought that she wouldn't even know 
Gone Shootin 
hey look out, look out, look out, look out! 
Gone shootin 
She's shootin heroin! 

Gone shootin 
She's shootin loaded 
She's gone, she's gone, she's gone, she's gone 
Gone shootin 

I used to love her so"
67,Goodbye & Good Riddance To Bad Luck ,"Getting (bombed | bummed) out on booze 
Got nothing to lose 
Run out of money 
Disposable blues 
Sleazy hotels 
Like living in hell 
The girls on the hustle 
With nothing to sell 
Want something for nothing 
It's always the same 
Keep pushing and shoving 
And I'm down on the game 
Always in trouble 
Forever detained 

Goodbye, goodbye, goodbye 
And good riddance to bad luck 

Well spread out the news 
There's a free man loose 
Back out of jail 
And chasing some flooze 
Bad luck has changed 
Broken the chains 
Lay down a claim 
For monetary gains 
Wonder what's coming 
Out for the take 
Freedom for loving 
And lust for the taste 
Eyes are wide open 
Wild to the game 

Goodbye, goodbye, goodbye 
And good riddance to bad luck 

Goodbye and good riddance to bad luck 
(Woo yeah 
Goodbye, goodbye, goodbye 
and good riddance to bad luck 
oooh yeah 
to bad luck 

Yeah, yeah, yeah, yeah 
Bad luck 

Goodbye, good riddance to bad luck 
said goodbye, good riddance to bad luck 
Broken the chains 
of bad luck 
Bye, bye, bye 
Bad luck 
Throw down the gates 
of bad luck 
goodbye and good riddance 
to bad luck)"
68,Got Some Rock & Roll Thunder ,"Well, I'm heading on out
Down to a major town
I'm getting hungry
I'm getting neat
I'm getting down on easy street
Hey love
I get by
I'm feeling tough
I'm getting wild
I'm in town
Ready to go
Have me around
And I'll let you know

I got some rock and roll thunder
Some rock and roll thunder
Yes
Hey, hey, hey

I've been working
Deep and rolled
I get high on rock and roll
I get the beat babe on easy street
I don't get hang up
I got it made

Down on your luck
I'll turn you around
I'm here to help you
Show you what I found
Tailor made for you
The party is in town
I'm tailor made for you
Come see what I have found

I got some rock and roll thunder
I got some rock and roll thunder
Hey, hey what do you know
I said feeling great and ready to roll
I got the rock and roll thunder
Hey, hey, hey
Hey, hey, hey

I got some rock and roll thunder
Rock and roll thunder
Hey, hey what do you know
I said feeling great and ready to roll
I got the rock and roll thunder
The rock and roll thunder
I said a rock and roll thunder
Rock and roll thunder"
69,Got you by the balls ,"Hey mister businessman 
Head of the company 
Are you looking for a lady 
One who likes to please? 
Hey mister businessman 
This one likes to tease 
With a special service 
In French quantities 
But she won't sacrifice 
What you want tonight 
She won't come across 
Unless there's money in her hand 
And she's calling all the shots 

She got you by the balls 
She got you by the balls 
She got you by the balls 
She got you by the balls 
She got you by the balls 

Hey mister businessman 
High society 
She can play the school girl 
And spank you all you please 
But she won't sacrifice 
What you want tonight 
She won't come across 
Unless there's money in her hand 
She don't go overtime 

She got you by the balls 
She got you by the balls 
She got you by the balls 
She got you by the balls 
She got you by the balls 
(Kiss your balls goodbye) 

Hang it left, hang it right, 
Got you by the balls 
Got your shorts, got your curlies 
Got you - by the balls 

She got you by the balls 
She got you by the balls 
She got you by the balls 
Yeah, yeah 
She got you by the balls 
She got you by the balls 
She got you by the balls 
She got you by the balls 
She got you by the balls"
70,Guns for hire ,"The word is out that I'm about 
And I'm comin' gunnin' for you 
I'm a real entertainer, a mischief maker 
A lover of no fixed abode 
Quick draw on the floor 
No law give you more 
Sweet talkin' lover of sin 
You want what you got 
You get what you want 
Look out woman - 

I got guns for hire 
Shoot you with desire 
The guns for hire 
Shoot you with desire 

I'm a wanted poster, a needed man 
Runnin' right across the land 
I'm a smooth operator, a big dictator 
Gonna mark you with my brand 

My guns for hire 
Shoot you with desire 
Got guns for hire 
Shoot you with desire 

Quick draw 
On the floor, big shot

Hot to trot, big shot, take a lot 
Never get the drop on me 
I'm a real entertainer, mischief maker 
Love in seven languages 

My guns for hire 
Shoot you with desire 
This guns for hire 
Shoot you with desire 
My guns for hire
Shoot you with desire 
A gun for hire 
Shoot you with desire 

What you got, big shot?
You can't get 
You can't get the drop on me, girl"
