,Title,Lyrics
34,God Smack ,"Care Not For The Men Who Wonder 
Straw That Broke Your Back, You're Under 
Cast All Them Aside Who Care 
Empty Eyes And Dead End Stare 

Don't You Know That None Are Blind 
To The Lie, And You Think I Don't Find 
What You Hide? 

What In God's Name Have You Done? 
Stick Your Arm For Some Real Fun 

For The Horse You've Grown Much Fonder 
Than For Me, That I Don't Ponder 
As The Hair Of One Who Bit You 
Smiling Bite Your Own Self, Too 

And I Think That You're Not Blind 
To The Ones You Left Behind 
I'll Be Here 

So Be Yearning All Your Life 
Twisting, Turning Like A Knife 

Now You Know The Reasons Why 
Can't Get High Or You Will Die 
Or You'll Die 

So Your Sickness Weighs A Ton 
And God's Name Is Smack For Some"
35,Got Me Wrong ,"Yeh, it goes away 
All of this and more of nothing in my life 
No color clay 
Individuality not safe 

As of now I bet you've got me wrong 
So unsure you run from something strong 

I can't let go 
Threadbare tapestry unwinding slow 
Feel a tortured brain 
Show your belly like you want me to 

As of now I bet you've got me wrong 
So unsure you run from something strong 

I haven't felt like this in so long 
Wrong, in a sense too far gone from love 
That don't last forever 
Something's gotta turn out right 

You sugar taste 
Sweetness doesn't often touch my face 
Stay if you please 
You may not be here when I leave 

As of now I bet you've got me wrong 
So unsure we reach for something strong 

I haven't felt like this in so long
Wrong, in a sense too far gone from love
Strong, I haven't felt like this in so long
Wrong, in a sense too far gone from love
That don't last forever
Something's gotta turn out right"
36,Grind ,"In the darkest hole
You'd be well advised
Not to plan my funeral before the
Body Dies

Come the morning light
It's a see-through show
What you may have heard and
What you think you know

Let the sun never blind your eyes
Let me sleep so my teeth won't grind
Hear a sound from a voice inside

Sure to play a part
So you love the game
And in truth your lies
Become one and same

I could set you free
Rather hear the sound
Of your body breaking
As I take you down

Let the sun never blind your eyes
Let me sleep so my teeth won't grind
Hear a sound from a voice inside

In the darkest hole
You'd be well advised
Not to plan my funeral before the
Body dies

Let the sun never blind your eyes
Let me sleep so my teeth won't grind
Hear a sound from a voice inside"
37,Hate To Feel ,"What's gone wrong, I can't see straight
Been too long, so full of hate

 What the fuck will it take
 Drown myself in my wake
 Another shaggy D.A.
 Now a dog, shake my leg
 Plastic man, paper face
 Candy heart, what a waste
 Gotta change, set a date
 Eat my cake, lick my plate

 Stare at me with empty eyes and
 Point your words at me
 Mirror on the wall will show you
 What you're scared to see

 I can see, yeah - (wish I couldn't see at all)
 I can feel - (wish I couldn't feel at all)
 Hate to see - (wish I couldn't see at all)
 Hate to feel - (wish I couldn't feel at all)

 So climb walls,
 Thin my blood now
 And I crawl, back to bed now

 What the hell, gotta rest
 Aching pain in my chest
 Lucky me, now I'm set
 Little bug for a pet
 New Orleans, gotta get
 Pin cushion medicine
 Used to be curious
 Now the shit's sustenance

 All this time I swore I'd never
 Be like my old man
 What the hey it's time to face
 Exactly what I am

 I can see, yeah - (wish I couldn't see at all)
 I can feel - (wish I couldn't feel at all)
 Hate to see - (wish I couldn't see at all)
 Hate to feel - (wish I couldn't feel at all)

 What the hell, gotta rest
 Aching pain in my chest
 Lucky me, now I'm set
 Little bug for a pet
 New Orleans, gotta get
 Pin cushion medicine
 Used to be curious
 Now the shit's sustenance

 All this time I swore I'd never
 Be like my old man
 What the hey it's time to face
 Exactly who I am"
38,Head Creeps ,"No more time
Just one more time

 So crazy, beat the strain
 Too lazy, shake the gray
 So, and she willed the rain
 So let me be defamed
 Your redundancy stains
 Tired of infantile claims
 Like puppets on a string
 Untangle you from me

 Time to call the doggies off
 Tired of the shadowin'
 Slide me to the side again
 Slapped in the face again

 No more time
 Just one more time

 Your redundancy stains
 Tired of infantile claims
 Like puppets on a string
 Untangle you from me
 So crazy, beat the strain
 Too lazy, shake the gray
 So, and she willed the rain
 So let me be defamed

 Time to call the doggies off
 Tired of the shadowin'
 Slide me to the side again
 Slapped in the face again

 One day my plane leaves
 Some way my head creeps
 Some day my head leads
 Some way my head creeps

 No more time
 Just one more time

 Empty room sets the scene
 Pick at me slow, pain fiend
 Suck me through barbed screen
 Anger becomes our queen
 Tongue whipping forked black
 How long until you crack
 Surprised and set back
 Lackeys' loose talk for fact

 Time to call the doggies off
 Tired of the shadowin'
 Slide me to the side again
 Slapped in the face again

 One day my plane leaves
 Some way my head creeps
 Some day my head leads
 Some way my head creeps
 Creeps

 No more time
 Just one more time

 So crazy feel the hate
 Yeah, I've got years to wait
 I know it's not too late
 Lending clean hands of fate
 Rise from the dirt I'm in
 Hide in another's skin
 Stick black dress doll with pin
 Your mouth takes on my grin

 So crazy"
39,Heaven Beside You ,"Be what you wanna be
See what you came to see
Been what you wanna be
I don't like what I see

Like the coldest winter chill
Heaven beside you... Hell within
Like the coldest winter chill
Heaven beside… you... Hell within
Like the coldest winter will
Heaven beside you... Hell within
And you think you have it still, heaven inside you

So there's problems in your life
That's fucked up, and I'm not blind
I'm just see through faded, super jaded
And out of my mind

Do what you wanna do
Go out and seek your truth
When I'm down and blue
Rather be me than you

Like the coldest winter chill
Heaven beside you... Hell within
Like the coldest winter chill
Heaven beside you... Hell within
Like the coldest winter will
Heaven beside you... Hell within
And you wish you had it still, heaven inside you

So there's problems in your life
That's fucked up, and I'm not blind
I'm just see through faded, super jaded
And out of my mind

Like the coldest winter chill
Heaven beside you... Hell within
Like the coldest winter chill
Heaven beside you... Hell within
Like the coldest winter will
Heaven beside you... Hell within
And you know you have it still, heaven inside you

So there's problems in your life
That's fucked up, but You're not blind
You're just see through faded, overrated
And out of your mind"
40,Heaven N' Hell ,"I want to make myself complete
I want to hold it in my arms
I want this blow to scar your eyes
I want this pain to go away
I want to shake this thinking here
I wish there was a heaven

Born to live, live to die
Yeah, we're livin'
Give to try, try to give
Like this is heaven...and hell

You want to write my name in blood
You want to carve it in my arm
You want to make yourself a dream
You want this world under your thumb
You want to make me shout and scream
We know there ain't no heaven

Born to live, live to die
Yeah, we're livin'
Give to try, try to give
Like this is heaven
Born to live, live to die
Yeah, we're livin'
Give to try, try to give
Like this is heaven...and hell

And we all know it well...

Born to live, live to die
Yeah, we're livin'
Give to try, try to give
Like this is heaven
Born to live, live to die
Yeah, we're livin'
Give to try, try to give
Like this is heaven...and hell"
41,Hollow ,"Turning in circles, slowing down
Pulling against a closing out
Easy to feed off a weaker thing
Harder to say what I really mean

Hollow as a mountain all tunneled and drilled below
Hollow as a mountain crowned with a cold, blue sky

All of your colors turn to grey
Don’t even matter anyway
Bleeding impressions where you were tied
Can’t really say how you lost your mind

Hollow as a mountain all tunneled and drilled below
Hollow as a mountain crowned with a cold
Hollow as a mountain all tunneled and drilled below
Hollow as a mountain crowned with a cold, blue sky

Silence, so loud,
Silence, I can’t tell my up from down
Silence, so loud
Silence, I can’t tell my up from down

All of the faces life can show
Withered and ugly the one you know

Hollow as a mountain all tunneled and drilled below
Hollow as a mountain crowned with a cold, blue sky

Silence, so loud
Silence, I can’t tell my up from down
Silence, so loud 
Silence, I can’t tell my up from down"
42,Hung On A Hook ,"Hung on a hook I'm a mirror
Cracked down the center I split you
Counting the clouds in a storm behind your eyes

Show you the face of a man who
Not that he wants but he has to
Look at the thing he's become, what I see

I'm caught in a still life with no frame
Sometimes people do, the world it don't change

Give up awaiting someday
Future between a gun and your head

Pieces of me on a tile floor
Look up at you as you change more
Floating in fear I appear a hundred times

Hold a reflection inside me
I cannot feel you are empty
Throw me away
I am broken not your time

I'm caught in a still life with no frame
Sometimes people do, the world it don't change

Give up awaiting someday
Future between a gun and your head

Not gonna save you
Perform euthanasia"
43,"Hush, Hush ","Alice in chains she's had on all her life
She hit the ground, cut down from a broken home
Moved in the streets when she was only fifteen
She's never been alone

She's been in and out of jail
No one to turn to, nowhere to go
There's a better way than that
You don't have to live this way

Hush, hush
Hear me, don't you cry
You know, there's a better way
Oh no...
Hush, hush

Alice in chains she's had on all her life
but now she's broken them
After all these painful years
Wipe away the tears

Don't try the times that you think you control your life
There's no excuses for who you are
You can be who you wanna be
Don't be afraid to break the chains

Hush, hush
Hear me, don't you cry
You know, there's a better way
Oh no...
Hush, hush

Hush, hush
Hear me, don't you cry
Do you know, there's a better way
Oh no...
Hush, hush

Hush, hush
Hear me, don't you cry
Didn't know there's a better way
Oh no...
Hush, hush"
44,I Can't Have You Blues ,"I can't have you blues
I got the I can't have you, I can't have you blues
I can't have you, I can't have you blues
I can't have you, I can't have you...
Nothings the same, need my fix of you
A crack in the mirror, pictures split in two
I can't believe you slipped away
I been drinking too much cause I'm trying to forget your face
And if I always try to do, all the things you want me to
I've been letting myself down to an early grave
And if I always try to do, all the things you want me to
I've been letting myself down to an early grave
Nothing stays the same, in this game
I can't have you, I can't have you blues
I can't have you, I can't have you...
Nothings the same, need my fix of you
A crack in the mirror, pictures blank too
I can't believe you slipped away
I been drinking too much cause I'm trying to forget your face
And if I always try to do, all the things you want me to
I've been letting myself down to an early grave
Nothing stays the same, in this game
I can't have you, I can't have you blues
I can't have you, I can't have you blues
I can't have you, I can't have you blues
I can't have you, I can't have you blues"
45,I Can't Remember ,"Turn around you say
’scuse the ’tude but I haven’t eaten today
And my eyes are turning grey
What’s your name?

I can’t remember... I can’t remember

Bring me down you try
Feel the pain and keep it all in till you die
Without eyes you cannot cry
Who’s to blame?

I can’t remember... I can’t...

Remember identity, the visions in my mind from
Screamin’ at me
And mama, mama, ooh...my angry brains of infancy

Knocked down but I have enough hate to breathe
Down your throat and steal your energy
You took everything but my will to be
Now the loss of your God won’t make me bleed

I am alive"
46,I Know Somethin' ('Bout You)  ,"Why can't I take it all OK?
I like to dig and fuck around with your day
I'm gonna tell your mamma
Yeh I'm gonna blackball your name
Ain't no way you'll go without me
Every chance I'll make you pay

On your face...I know somethin'
(On your space, in my space, I tell you)
(I know somethin' 'bout you, I know somethin' 'bout you)
In my space...I know somethin'
(In my space, on your face, I tell you)
(I know somehin' 'bout you, I know somethin')

Why can't I put your words away
I'd like to have more of you in my veins
I'm gonna tell your papa
Yeh I'm gonna try and ball your babe
Your gold key don't fit my crapper
Ain't got no shit today

On your face...I know somethin'
(On your space, in my space, I tell you)
(I know somethin' 'bout you, I know somethin' 'bout you)
In my space...I know somethin'
(In my space, on your face, I tell you)
(I know somehin' 'bout you, I know somethin') 

On your face...I know somethin'
(On your space, in my space, I tell you)
(I know somethin' 'bout you, I know somethin' 'bout you)
In my space...I know somethin'
(In my space, on your face, I tell you)
(I know somehin' 'bout you, I know somethin')

I'm gonna tell your mama
Yeh I'm gonna blackball your name
Ain't no way you'll go without me
Every chance I'll make you pay

On your face...I know somethin'
(On your space, in my space, I tell you)
(I know somethin' 'bout you, I know somethin' 'bout you)
In my space...I know somethin'
(In my space, on your face, I tell you)
(I know somehin' 'bout you, I know somethin')

On your face...I know somethin'
(On your space, in my space, I tell you)
(I know somethin' 'bout you, I know somethin' 'bout you)
In my space...I know somethin'
(In my space, on your face, I tell you)
(I know somehin' 'bout you, I know somethin')"
47,I Stay Away ,"Yeah, 
I want to travel south this year 
Aaah, woah, woah 
Won't prevent safe passage here 
Why you act crazy 
Not an act maybe 
So close a lady 
Shifty eyes shady 
Yeah, hey yeah, 
Tears that soak a callous heart 

Why you act frightened 
I am enlightened 
Your weakness builds me 
So someday you'll see 

I stay away 

Why you act crazy 
Not an act maybe 
So close a lady 
Shifty eyes shady 

I stay away 
I stay away 
I stay away 
I stay away"
48,Iron Gland ,"Hahahahahahahaha! 
I am iron... GOD! 
Hahahaha! 
Ohhhhhhh!
Oh hahahahaha! 
Erah! 
Iron! 
Hahahahahaha!
Oooooooooooooow! 

Redrum, redrum, redrum, redrum...
Redrum, redrum, redrum, redrum..."
49,It Ain't Like That ,"There I was, laid out on a table
Screamin' sweat and bare feet to the floor
In my life, I'd not soften
Things that cut, and burn so often
But I sit, think of somethin'
Scared to face, the dyin' nothin'

See the cycle I've waited for
It ain't like that anymore

Where I go is when I feel I'm able
How I fight is why I'm feelin' sore
In my sight, not forgotten
Feel as though, a tooth were rotten
Behind the smile, a tongue that's slippin'
Buzzards cry, when flesh is rippin'

See the cycle I've waited for
It ain't like that anymore

Here I sit writing on the paper
Trying to think of words you can't ignore
In my eyes, what I'm lacking
Score at face, a ten for slacking
Sign the deal, set in motion
Smaller fish, so huge the ocean

See the cycle I've waited for
It ain't like that anymore"
50,Junkhead ,"(spoken)""Junk, fuck""
A good night, the best in a long time
A new friend turned me on to an old favorite
Nothing better than a dealer who's high
Be high, convince them to buy

What's my drug of choice?
Well, what have you got?
I don't go broke
And I do it a lot

Seems so sick to the hypocrite norm
Running their boring drills
But we are an elite race of our own
The stoners, junkies, and freaks

Are you happy? I am, man.

Content and fully aware
Money, status, nothing to me
'Cause your life is empty and bare

What's my drug of choice?
Well, what have you got?
I don't go broke
And I do it a lot
I do it a lot, yeah

You can't understand a user's mind
But try, with your books and degrees
If you let yourself go and opened your mind
I'll bet you'd be doing like me
And it ain't so bad

What's my drug of choice?
Well, what have you got?
I don't go broke
And I do it a lot
Say, I do it a lot!
I do it a lot!
I do it a lot!
Say, I do it a lot"
51,Kashmir(Led Zeppelin cover) ,"Oh, let the sun beat down upon my face, 
stars fill my dreams
I am a traveler of both time and space, 
to be where I have been
To sit with elders of the gentle race,
this world has seldom seen
They talk of days for which they sit and wait, 
all will be revealed

Talk and song from tongues of lilting grace,
sounds caress my ears
But not a word I heard could I relay
the story was quite clear
Ohh oh
Ohh oh oh

Oooh, baby I've been flying
No, yeah, Mama, there ain't no denyin'
Oooh yeah, I've been flying, 
Mama, mama, ain't no denyin', no denyin'

All I see turns to brown, 
as the sun burns the ground
And my eyes fill with sand, 
as I scan this wasted land
Tryin' to find....Tryin' to find where I've been.

Oh, pilot of the storm that leaves no trace, 
like thoughts inside a dream
Heed the path that led me to that place, 
yellow desert stream
My Shangri-La beneath the summer moon,
I will return again
Like the dust that lufts high in June,
when moving through Kashmir.

Oh, father of the four winds, fill my sails, 
across the sea of years
With no provision but an open face,
along the straits of fear
Ohh ohh 
Ohh ohh 

When I'm on, when I'm on my way, yeah
When I see, when I see the way they stay, yeah

Ooh, yeah-yeah, ooh, yeah-yeah, when I'm down...
Ooh, yeah-yeah, ooh, yeah-yeah, well I'm down, so down
Ooh, my baby, oooh, my baby, let me take you there

Let me take you there
Let me take you there"
52,Killer Is Me ,"Don`t need a gun
Pointed at me
No need to run
The killer is me
The killer is me

So the sun
Shines upon me
I`m having fun
The killer is me

Insane the mind
In the name of me
Can`t find the time
To let things be
Insane the mind
In the name of me
Can`t find the time
To let things be
Let things be

Oh yeah... Can I start over
Oh yeah... Can I start over
And get over it

So the sun
Shines upon me
I`m having fun
The killer is me
The killer is me
The killer is me

Oh yeah... Can I start over
Oh yeah... Can I start over
And get over it

Let things be"
53,Killing Yourself ,"Move up from the table 
Stick her arm let her go 
Dropped dime on me last time 
By morning his blood turned bold 
Runnin from the law since Monday 
'Cause Suzy went down on time 
Got enough to last till Sunday 
So I'm burning on down that line 
Killing Yourself 
Killing Yourself 
Killing Yourself 
K-K-K-Killing Yourself 
Move up from the table 
Fat man going down 
Some run from the big gun 
Some just run from the sound 
Runnin from the law since Monday 
'Cause Suzy went down on time 
Got enough to last till Sunday 
So I'm burning on down that line 
Suzy was a bad child 
Always on the wrong side 
Ah, she was no good 
She was bad, bad, bad with the bad cats 
Always punching the needle in her arm 
Ah, but when she's good, she's so damn good 
Killing Yourself 
Killing Yourself 
Killing Yourself 
K-K-K-Killing Yourself 
You're just killing yourself"
54,King Of The KATS ,"Hot leather and sex
All the things that I dress in best
Ain't no way you can beat
The way I'm flyin fast on my feet
I'm the king, I'm the king, I'm the king of the kats
And I'm ready to roll
I'm the king, I'm the king, I'm the king of the kats
And baby that's a fact alright
Quickest gun in the west
There ain't no question that I'm the best
Drinking till I die
You're sick and skinny well so am I
I'm the king, I'm the king, I'm the king of the kats
And I'm ready to roll
I'm the king, I'm the king, I'm the king of the kats
And baby that's a fact alright
(Look Out!)
I'm the king, I'm the king, I'm the king of the kats
And I'm ready to roll
I'm the king, I'm the king, I'm the king of the kats
And baby that's a fact alright
Ooh, that's alright"
55,Lab Monkey ,"Anybody out there?
Anyone at all?
Can you finally hear this deep in 
Scratching through the wall?

Came far to find me
Down the rabbit hole 
Watch me smiling back while
Chewing on the skull

I know
Won't forget 
Limped away
From the wreck

Is the monkey breathing?
Looking kinda sick 
Got a witty comment for me?
Have yourself a kick! 

Does it make you feel good?
Are you full and strong?
Gonna end up in this cage and
I hope your stay is long

I know
Won't forget 
Limped away
From the wreck

We'll never know what this is 
'Till we take a look inside
I'm sure we'll find what came before it dies

We'll never know what this is 
'Till we take a look inside
I'm sure we'll find what came before

Had enough, I don't need you to stick my hide
Had enough, no more tears for me left to cry
Had enough, I don't need you to blind my eyes
Had enough, no more tears for me left to cry

I know
Won't forget
Limped away
From the wreck

We'll never know what this is 
'Till we take a look inside
I'm sure we'll find what came before it dies

We'll never know what this is 
'Till we take a look inside
I'm sure we'll find what came before

Had enough, I don't need you to stick my hide
Had enough, no more tears for me left to cry
Had enough, I don't need you to blind my eyes
Had enough, no more tears for me left to cry"
56,Last Of My Kind ,"So young so brazen so unholy
I come to you in painted skies
Your broken saint, your ancient story
The living challenge to their lies

Trapped in the cold outside
There ain't no shelter
They wanna force my hand
Until I...

Take what I wanted, and
Break all the lies that they
Feed, the fuckin' liars...
Smash all the temples, and
Crawl through the rubble, and
Cry to the fallen

I'm the last of my kind still standing
I'm the last of my kind still standing down the law...

A wolf alone upon the hillside
I live on what they throw away
I go to sleep behind the eight ball
I live to fight for one more day

I'm trapped in the cold outside
There ain't no shelter
They wanna force my hand
'Til I...

Take what I wanted, and
Break all the lies that they
Feed, the fucking liars...
Smash all the temples, and
Crawl through the rubble, and
Cry to the fallen

I'm the last of my kind still standing
I'm the last of my kind still standing down the law...

Last of my kind still standing...
Last of my kind still standing..."
57,Lesson Learned ,"Just another lesson learned
Wear a scar, a bore repeating
Take a simple fateful turn
Opened up to stop the bleeding

Feeling like you never could
Been the disconnected frying
Hit the vein & struck a nerve
Seeing through a self that's blinding

Nowhere to buy in
Most of us hiding
Others are shining

You know when you find it
In your darkest hour, you strike gold
A thought clicks, not the be-all end-all

Just another lesson learned...

Just another brick you toss
Stone the number one deceiver
Multiply the added cost
Easy to become a believer

Feeling like you never could
Been the disconnected frying
Hit the vein & struck a nerve
Seeing through a self that's blinding

Nowhere to buy in
Most of us hiding
Others are shining

You know when you find it
In your darkest hour, you strike gold
A thought clicks, not the be-all end-all

Just another lesson learned..."
58,Lip Lock Rock ,"Alright
You look at me, the world in your eyes
You say like my style
Oh yeah
You keep hopin' till I make my move
You resist and give me that smile
Oh yeah
I just want a little kiss
But you keep on playin' those nasty little tricks
I'm longing of a - (...just another kiss)
I want a lip lock rock
Lip lock rock
Lip lock rock
Lip lock rock
Whoa
You make a man so frustrated
You got my head buried in a hole
Oh no
Just tease me 'till I'm crazy
I'm runnin' out of control
I just want a little kiss
But you keep on playin' those nasty little tricks
I'm not gonna bite, I - (...just want a little kiss)
I want a lip lock rock
Lip lock rock
Lip lock rock
Lip lock rock
Whoa
Lip lock
Lip lock
Lip lock
Lip lock
Lip lock
Rock
Lip lock rock
Lip lock rock
Whoa
Lip lock rock
Lip lock rock
Oh whoa
Lip lock rock
Lip lock rock
Lip lock rock
Lip lock rock
Lip lock rock
Lip lock rock
Lip lock rock
Lip lock rock
Give it to me
Lip lock rock
Lip lock rock"
59,Love Song ,"Love song take one

I love you, I'm not coming back bitch

I think I should say something

I can't see, I can't feel anything, I can't I can't

Wash my face, cut out my teeth and tell me to grin
MY GUMS ARE BLEEDING! MY GUMS ARE BLEEDING!

I hate you, I hate you

Get a fucking haircut!
Go fuck yourself
Rae Dong Chung [5x]

Get something, get, get them, get them
Get them, get the fuckin' midget
Get the midget [2x]
Get the fuckin midget
Kiss the fuckin' midget
""Where the deer and antelope play...""
Kiss the midget [4x]

""That was perfect, you guys, that was great!"""
60,"Love, Hate,  Love ","I tried to love you I thought I could 
I tried to own you I thought I would 
I want to peel the skin from your face 
Before the real you lays to waste 

You told me I'm the only one 
Sweet little angel you should have run 
Lying, crying, dying to leave 
Innocence creates my hell 

Cheating myself still you know more 
It would be so easy with a whore 
Try to understand me little girl 
My twisted passion to be your world 

Lost inside my sick head 
I live for you but I'm not alive 
Take my hand before I kill 
I still love you but I still burn 

Love, hate, love"
61,Low Ceiling ,"Old mister fun is back 
Wonder where he's been hiding at 
Hanging round the edge 
Walls unfortified, inside 

No different, patchwork hack 
Toil away on an unlaid track 
Falls closing in, got nowhere to hide 
This time 

Finding ceilings low 
I'm too big or this room's too small 
Why's my ceiling another's floor

Past twisted, expected warp 
Attention span increasingly short 
Hard to breathe, this altitude will get you high 
I've tried 

Finding ceilings low 
I'm too big or this room's too small 
Why's my ceiling another's floor

And nobody can tell you
It's a moment in time 
That defines and deforms you 

Finding ceilings low 
I'm too big or this room's too small 
Why's my ceiling another's floor 

And nobody can tell you 
It's your moment in time 

Write me over, false reporter 
Can't you let me shine 
Write me over, false reporter 
Can't you let me shine 

And nobody can tell you 
It's a moment in time 
That defines and deforms you"
62,Lying Season ,"There's no reason
To deny
It's the season
Of the lie

Having someone
Grin at you
Look at little fingers
Pointing truth

Man it's a weight on my mind
And that's fine
But now we wade past the point of decline
There's no time

I'm a believer
In the new
Past receiver
All come true

Look to the east
Filled with hate
Neutral flashers
While we wait

Man it's a weight on my mind
And that's fine
But now we wade past the point of decline
There's no time

I'm an old lover
You're so sane
Who's the answer
Of what I mean

In this ocean
I fell into
Break me out of
The shell I grew

Man it's a weight on my mind
And that's fine
But now we wade past the point of decline
There's no time

There's no time
(There's no time)
There's no time
(There's no time)
No time
(There's no time)
No time
(There's no time)"
63,Man In The Box ,"I'm the man in the box
Buried in my shit
Won't you come and save me, save me

Feed my eyes, can you sew them shut?
Jesus Christ, deny your maker
He who tries, will be wasted
Feed my eyes now you've sewn them shut

I'm the dog who gets beat
Shove my nose in shit
Won't you come and save me, save me

Feed my eyes, can you sew them shut?
Jesus Christ, deny your maker
He who tries, will be wasted
Feed my eyes now you've sewn them shut

Feed my eyes, can you sew them shut?
Jesus Christ, deny your maker
He who tries, will be wasted
Feed my eyes now you've sewn them shut"
64,Maybe ,"Long gone the days of summer
In L.A. it stretches longer
Fading, waiting
Try to heal but the pain it won't go
Start with less always seems to cost more
Hating, breaking

Remember, come December
One day can last forever
Ain't nowhere that's safe for a lowly pretender
I'm shooting straight for the target center

Maybe you should know
I'm feeling lonely and I'm tired, oh yeah
Maybe I should go
Got no desire to watch the last tear fall
Maybe this will show
I'm reeling, empty, uninspired, oh yeah
Maybe I don't know
You anymore and I'm smiling
Our burden is untied
Let it die

I'd be lying if I said it felt right
Even though I got a dog in this fight
Wounded, losing
People talk, in and out the words go
To be the one from where the wind it does blow
Hounded, surrounded

Remember, come December
One life can live forever
Ain't nowhere that's safe for a lowly pretender
I'm shooting straight for the target center

Maybe you should know
I'm feeling lonely and I'm tired, oh yeah
Maybe I should go
Got no desire to watch the last tear fall
Maybe this will show
I'm reeling, empty, uninspired, oh yeah
Maybe I don't know
You anymore and I'm smiling
Our burden is untied
Let it die

Maybe you should know
I'm feeling lonely and I'm tired, oh yeah
Maybe I should go
Got no desire to watch the last tear fall
Maybe this will show
I'm reeling, empty, uninspired, oh yeah
Maybe I don't know
You anymore and I'm smiling
Our burden is untied
Let it die"
65,Never Fade ,"Silent grieve
Suffocates the room
Feel my breathing
Speed up at the thought of you
My inner voice
Seems to want me dead
Only choice
Manage down the trail I’ve lead

Never far away I always see you
When it all goes dark you light my way through

Never fade
I know you think you’re someone I forgot
Never fade
I’m everything you really think I’m not
Never fade
I know you think you’re someone I forgot
Never fade

Growing cold
Try to numb my feeling
Lose control
All my friends are leaving
Paid the price
For all the lies I used to live
Sacrifice
For all the love I tried to give

Never far away I always see you
When it all goes dark you light my way through

Never fade
I know you think you’re someone I forgot
Never fade
I’m everything you really think I’m not
Never fade
I know you think you’re someone I forgot
Never fade

Never fade
I know you think you’re someone I forgot
Never fade
I’m everything you really think I’m not
Never fade
I know you think you’re someone I forgot
Never fade
I’m everything you really think I’m not

Never fade x3"
66,No Excuses ,"It's alright 
There comes a time 
Got no patience to search 
For peace of mind 
Layin' low 
Want to take it slow 
No more hiding or 
Disguising truths I've sold 

Everyday it's something 
Hits me all so cold 
Find me sittin' by myself 
No excuses, then I know 

It's okay 
Had a bad day 
Hands are bruised from 
Breaking rocks all day 
Drained and blue 
I bleed for you 
You think it's funny, well 
You're drowning in it too 

Everyday it's something 
Hits me all so cold 
Find me sittin' by myself 
No excuses, then I know 

Yeah, it's fine 
We'll walk down the line 
Leave our rain, a cold 
Trade for warm sunshine 
You my friend 
I will defend 
And if we change, well I 
Love you anyway 

Everyday it's something 
Hits me all so cold 
Find me sittin' by myself 
No excuses, then I know"
67,Nothin' Song ,"Began this take at 7:38
Head hit the board, enough that it aches
Wonder should I be working so late
Began this take at 7:38
Head hit the board, enough that it aches
Wonder should I be working so late
Wonder should I be working so late
Began this take at 7:38
Head hit the board, enough that it aches
Wonder should I be working so late
Wonder should I be working so late

Well the nothin song sticks to your mouth
Like peanut butter on the brain (2x)
Nothin ever stays the same
Nothin, yeah nothin, nothin, nothin

Went outside to give all a break
Wearing cowhide, steak on a skate
Back inside, sam throw away your cake
Went outside to give all a break
Went outside to give all a break
Wearing cowhide, steak on a skate
Back inside, sam throw away your cake
Back inside, sam throw away your cake

Well the nothin song sticks to your mouth
Like peanut butter on the brain (2x)
Nothin ever stays the same
Nothin, yeah nothin, nothin, nothin

Gotta finish so I can awake
Feed the cat as she spreads all the waste
Snap her neck or trade in for new make
Gotta finish so I can awake
Feed the cat as she spreads all the waste
Snap her neck or trade in for new make
Snap her neck or trade in for new make

Well the nothin song sticks to your mouth
Like peanut butter on the brain (2x)
Nothin ever stays the same
Well the nothin song sticks to your mouth"
68,Nutshell ,"We chase misprinted lies 
We face the path of time 
And yet I fight 
And yet I fight 
This battle all alone 
No one to cry to 
No place to call home 

Oooh...Oooh... 
Oooh...Oooh... 

My gift of self is raped 
My privacy is raked 
And yet I find 
And yet I find 
Repeating in my head 
If I can't be my own 
I'd feel better dead 

Oooh...Oooh... 
Oooh...Oooh..."
69,Over Now ,"Yeah, it's over now
But I can breathe somehow
When it's all worn out
I'd rather go without

You know it's been on my mind
Could you stand right here
Look me straight in the eye and say
That it's over now

We pay our debt sometime

Well it's over now
Yet I can see somehow
When it's all gone wrong
It's hard to be so strong

You know it's been on my mind
Could you stand right here
Look me straight in the eye and say
That it's over now

We pay our debt sometime

Guess it's over now
I seem alive somehow
When it's out of sight
Just wait and do your time

You know it's been on my mind
Could I stand right here
Look myself in the eyes, and say
That it's over now

We pay our debt sometime"
70,Over The Edge ,"OoooooooOh!

I've had my share of one-night-stands
And I've seen it all
But you've got a hold on me
Right against the wall

Over the edge
You've got me
Over the edge
Head over heels

Over the edge
Over the edge

I never thought I'd see the day
When I would want you there
But nobody ever made me feel
The way when you call

Over the edge
You've got me
Over the edge
Head over heels

Over the edge
Over the edge

Over the edge
You've got me
Over the edge
Head over heels

Over the edge
Over the edge

I'm over the edge
I'm over the edge
Over the edge
Over the edge
Over the edge
Now I'm over the edge
Over the edge
Over the edge
Over the edge
Over the edge
Over the edge
Over the edge
I'm over the edge
Over the edge"
